quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,numclaims,claimcst0
83365510,M,1,10/8/1992,364,B,144.1,1,TRUCK,2.9139,0,6341.423532
47600740,M,,8/25/1964,831,C,87,3,UTE,1.474,0,0
55578309,F,4,2/19/1969,753,D,38.9,1,STNWG,3.564,0,22.78503913
60458665,F,2,8/30/1980,653,B,167.8,1,STNWG,3.047,0,0
64253728,M,4,1/2/1968,,D,141,1,UTE,3.674,0,501.9091563
14436129,M,4,3/6/1962,621,A,104.2,4,SEDAN,0.44,0,280.2426712
50549894,F,3,2/28/1977,677,A,73.3,2,STNWG,4.444,0,0
37814480,M,2,12/15/1988,682,A,81,4,UTE,0.726,0,167.9369692
34214346,F,1,10/20/1999,,C,144,3,HBACK,0.737,0,444.4966505
85530325,F,6,1/12/1945,475,A,88.3,2,HBACK,1.804,0,4348.972769
20395305,F,,3/3/1967,342,B,141.6,3,HBACK,1.034,1,1354.618168
76437165,F,4,7/23/1965,703,A,65.8,1,HBACK,1.716,0,0
40986116,F,,1/7/1954,701,D,68,4,HBACK,0.33,0,0
49706524,M,6,7/9/1941,833,C,109.5,4,HBACK,0.704,0,18.65662128
59120221,M,4,2/21/1962,753,E,42,2,SEDAN,1.936,0,22.78503913
40453741,F,1,2/2/1994,663,E,76.5,3,HBACK,1.067,0,0
59662735,F,1,4/19/1998,566,C,145.5,3,HBACK,1.441,0,557.1720678
82995317,M,4,7/20/1966,604,D,121.7,2,HBACK,1.287,0,438.1224129
52362372,M,6,7/26/1937,708,C,133.5,4,HBACK,0.495,0,241.139607
90367854,M,2,1/29/1988,621,C,145.5,4,SEDAN,0.726,0,0
64390643,M,2,1/1/1984,662,B,132.1,1,SEDAN,2.31,0,1600.583009
75245343,M,2,9/29/1983,700,C,130.5,1,HBACK,1.837,0,943.8513762
37495461,F,2,8/11/1981,506,A,66.7,3,HBACK,1.848,0,1957.494291
14522525,F,3,6/25/1974,676,A,90.2,4,HBACK,1.001,0,0
78592290,F,1,8/22/1994,310,A,,1,HBACK,2.244,1,4129.042407
54775292,M,3,9/19/1975,633,D,100.8,3,HBACK,0.935,0,342.9987672
27949929,M,,9/29/1945,810,C,127.5,2,HBACK,1.375,0,27.1404751
26723290,M,3,11/15/1973,592,B,104.3,3,STNWG,3.674,0,225.9465144
85954057,M,3,12/14/1978,728,A,84.3,4,MIBUS,1.903,0,235.9502809
96072891,M,4,9/11/1968,848,C,148.5,3,UTE,1.221,0,0
59323588,F,4,9/22/1965,495,A,109.2,1,SEDAN,2.882,0,0
31302505,M,4,7/26/1967,603,B,,2,SEDAN,2.09,0,95.16025284
14246956,M,,8/2/1950,849,B,122.6,2,SEDAN,2.002,0,24.73891266
44651903,F,3,2/10/1972,608,C,96,4,HBACK,0.638,0,250.3868116
11430940,F,2,2/13/1985,671,C,142.5,1,SEDAN,2.618,0,0
81640711,F,2,3/9/1986,660,B,131.1,3,HBACK,1.067,0,842.1655638
88443994,F,2,2/16/1988,690,C,121.5,3,UTE,2.167,0,38.94843955
79279995,M,4,5/27/1964,735,B,123.4,2,HBACK,1.023,0,0
13308997,M,3,2/6/1970,716,E,51,2,SEDAN,1.837,0,23.75995755
54485468,F,4,3/20/1966,822,D,98.1,3,HBACK,1.144,0,0
17065608,F,2,8/1/1981,820,A,89.9,2,UTE,3.421,0,0
99455751,F,1,2/22/1995,727,B,121.8,2,HBACK,1.826,0,0
25881805,M,4,7/16/1961,699,C,148.5,2,SEDAN,1.936,0,0
57671712,F,3,12/29/1978,305,B,103.2,1,HBACK,1.485,1,1792.436533
12695493,F,1,9/26/1994,630,B,135.3,1,HBACK,1.65,0,502.2093931
89931619,F,2,4/15/1982,376,F,78,1,STNWG,5.1799,1,13727.65515
47991420,F,1,4/1/1998,,A,92.5,3,HBACK,0.935,0,263.239387
54311797,M,3,9/22/1979,691,C,147,4,SEDAN,0.781,0,69.29988665
21945964,M,2,6/28/1982,807,C,132,4,UTE,0.858,0,0
89779144,F,6,10/16/1949,848,E,,1,SEDAN,2.651,0,0
58484580,F,5,10/18/1958,732,A,74.2,4,SEDAN,0.66,0,0
60057909,F,4,6/29/1961,512,C,139.5,4,STNWG,2.299,0,126.639506
78423793,M,6,8/15/1941,770,A,68.5,2,SEDAN,2.134,0,0
13123911,F,1,9/12/1991,620,D,95.7,2,HBACK,1.496,0,129.1313251
73532737,M,2,3/20/1988,605,B,126.1,3,SEDAN,1.177,0,304.9615138
43131487,F,5,8/22/1953,838,A,56,1,SEDAN,2.134,0,0
98822252,M,,3/1/1985,640,A,,4,TRUCK,0.847,0,227.1741108
87969633,F,3,7/27/1976,805,C,114,3,SEDAN,1.199,0,0
32316571,F,4,8/21/1965,764,C,124.5,4,STNWG,1.43,0,0
34245255,F,,4/10/1970,608,C,118.5,3,STNWG,1.595,0,0
72320949,M,2,4/19/1982,736,B,83.2,2,HBACK,1.881,0,0
24391751,F,4,7/14/1969,739,C,94.5,3,SEDAN,1.463,0,0
93973625,F,5,4/12/1959,814,C,121.5,3,HBACK,1.133,0,0
68542914,M,4,3/30/1965,780,A,46.5,2,STNWG,2.31,0,0
78128801,M,2,9/5/1982,628,D,98.3,4,SEDAN,0.726,0,29.60090463
30525020,F,4,3/27/1969,427,C,115.5,3,SEDAN,1.133,0,10506.35614
22913943,M,3,5/14/1973,377,B,111.1,2,SEDAN,1.639,0,1961.156387
15760948,F,,12/16/1989,339,B,133.1,4,HBACK,0.451,1,2089.111139
75778801,F,5,12/14/1952,696,C,145.5,2,STNWG,1.595,0,69.20166031
12962419,F,3,5/31/1978,407,A,68.1,2,HBACK,1.111,0,582.2213332
95397349,F,6,9/14/1946,802,D,76.5,2,HBACK,1.914,0,74.24585964
21065754,M,5,4/7/1956,682,C,135,2,UTE,1.606,0,202.6773829
15359919,F,2,11/10/1980,760,C,133.5,3,HBACK,0.968,0,0
74084567,F,2,8/22/1987,692,A,,1,STNWG,3.5123,0,0
41588228,M,,11/22/1967,679,C,138,3,SEDAN,1.166,0,27.40871771
41608630,F,1,7/21/1993,786,C,127.5,2,HBACK,1.485,0,0
93332775,F,2,3/20/1981,674,A,67.8,1,HBACK,2.079,0,0
18142321,M,,11/23/1965,830,A,22,4,TRUCK,1.463,0,0
37421045,F,1,5/1/1996,,A,60,2,HBACK,1.584,0,1119.901919
47923044,F,,2/12/1965,733,B,102.3,3,PANVN,2.09,0,0
48090132,F,2,5/31/1982,505,A,122.1,3,SEDAN,1.419,0,1795.915239
34969485,M,5,2/7/1950,759,C,96,1,STNWG,5.709,0,0
38621436,M,5,4/13/1950,783,B,121.3,4,HBACK,0.55,0,61.02029726
87524513,M,4,12/22/1964,630,F,,3,STNWG,3.773,0,413.6076408
60920784,F,3,7/18/1976,611,C,109.5,4,STNWG,2.453,0,295.565544
42593188,F,,11/17/1950,790,A,82.3,1,HBACK,1.925,0,0
93207980,F,3,12/11/1975,,D,151.1,4,STNWG,1.265,0,21.08556484
36581395,M,4,4/27/1969,792,E,36,1,SEDAN,4.1789,0,0
48491352,F,1,7/11/1998,437,E,,1,STNWG,4.8389,0,1101.536336
21919096,M,2,9/10/1981,689,A,82,4,SEDAN,0.451,0,32.42005748
73667108,F,4,4/25/1961,614,B,119.4,3,SEDAN,1.111,0,302.5859098
38351999,F,3,12/16/1970,743,C,142.5,1,STNWG,3.102,0,0
80692038,F,2,5/21/1988,382,B,,4,COUPE,0.671,1,1817.047434
94676331,F,3,5/23/1977,608,C,145.5,2,SEDAN,1.639,0,48.93229709
83458516,F,3,5/6/1974,637,B,119.6,2,HBACK,1.881,0,0
28742023,M,3,7/28/1976,813,A,36.2,3,HBACK,0.869,0,0
94110014,M,4,4/7/1962,723,E,28.5,4,STNWG,1.056,0,197.5600606
72366833,F,6,1/22/1925,831,A,71.6,2,STNWG,3.08,0,0
69518233,F,5,12/25/1951,553,B,95.8,2,HBACK,1.276,0,350.1468424
80600604,M,5,8/7/1950,749,B,145.1,4,SEDAN,0.385,0,27.3403836
46141426,F,2,4/8/1985,517,B,106.6,1,HBACK,1.947,0,1507.472205
57875196,M,2,2/6/1984,815,B,136.8,3,SEDAN,2.211,0,52.20048348
96939754,M,,5/12/1964,821,C,99,1,HBACK,4.037,0,0
35691565,F,3,12/4/1971,680,A,82.3,1,SEDAN,2.167,0,53.13198119
53516266,F,4,9/25/1961,842,A,63.4,4,SEDAN,0.891,0,0
84118182,M,3,12/14/1976,502,C,129,3,UTE,2.178,0,109.6691526
46824786,M,4,11/18/1963,709,B,99.4,2,TRUCK,1.562,0,35.03766578
68511062,F,5,9/27/1955,742,C,82.5,2,SEDAN,1.947,0,0
11141936,F,2,3/11/1982,682,C,144,3,HBACK,0.836,0,28.83283241
38858071,M,3,6/22/1979,659,C,148.5,1,SEDAN,2.365,0,0
68491747,M,3,6/28/1979,667,F,,3,STNWG,2.167,0,0
89679691,F,1,11/3/1992,757,B,129.6,1,STNWG,5.764,0,188.6593484
88232926,F,,6/30/1939,739,C,129,3,HBACK,1.122,0,340.7757723
35260870,F,3,6/1/1975,352,B,99.3,1,HBACK,1.353,0,713.0785689
83802498,F,1,12/30/1990,707,B,87.5,4,HBACK,0.462,0,153.257153
77992655,F,,4/19/1961,389,E,25.5,2,SEDAN,1.595,0,979.65036
93611021,F,4,11/29/1963,550,E,30,3,HBACK,0.869,0,0
10181072,F,5,3/13/1953,782,B,101.9,2,HBACK,2.112,0,33.03981668
45181111,M,4,7/4/1969,603,A,81.2,2,SEDAN,4.543,0,231.7940284
69526805,M,3,4/10/1978,607,A,58.9,2,UTE,2.552,0,0
71124568,F,5,3/13/1956,781,C,127.5,2,HBACK,1.584,0,0
72774324,F,,3/18/1947,336,E,52.5,4,HBACK,0.341,1,4496.253707
56590318,M,1,10/26/1997,700,A,80.5,1,SEDAN,2.783,0,0
83515711,F,4,3/16/1960,801,F,140,2,STNWG,4.796,0,341.3648613
24221894,F,3,1/9/1977,473,D,68.6,4,UTE,0.693,1,4590.119477
52267543,M,,4/8/1964,553,C,100.5,2,HBACK,1.265,0,523.9286239
50828863,M,3,12/26/1977,661,A,59.9,2,SEDAN,3.465,0,0
40032507,F,2,9/23/1981,777,D,71.5,1,STNWG,6.512,0,0
87946992,F,2,9/28/1983,604,B,143.6,2,HBACK,1.672,0,149.5494378
27696439,M,1,6/19/1995,368,A,40.1,1,HBACK,1.837,0,1366.436577
58978872,M,5,5/14/1954,649,A,40.7,4,HBACK,0.803,0,0
17472079,F,3,5/13/1972,830,B,116.7,2,STNWG,4.367,0,0
91135944,M,1,8/9/1998,637,C,91.5,2,SEDAN,1.474,0,186.4875799
92264907,F,3,5/7/1976,775,A,64.6,3,SEDAN,1.21,0,0
32330361,F,2,4/11/1987,681,D,116.1,4,STNWG,1.749,0,0
79457946,M,5,5/4/1950,834,C,123,4,HBACK,0.902,0,0
61671492,M,1,12/19/1999,658,C,103.5,3,HBACK,1.111,0,0
37427847,M,,1/13/1978,754,C,126,4,TRUCK,1.496,0,57.6388981
45404031,F,5,5/25/1955,775,E,45,3,STNWG,2.332,0,0
90910383,M,5,4/9/1951,449,D,145.8,4,STNWG,1.925,0,1971.271771
10909091,M,4,2/5/1967,832,B,115.6,2,SEDAN,2.376,0,0
18248857,F,6,8/24/1938,348,A,63.6,3,HBACK,1.1,0,9845.899079
82266827,M,3,7/15/1972,656,E,36,3,UTE,1.309,0,0
37663969,F,5,9/6/1950,473,A,90.2,4,HBACK,0.605,0,1101.938308
20616569,M,3,9/13/1975,635,C,147,1,SEDAN,2.552,0,83.78008511
32863426,M,3,1/25/1975,386,A,64,4,STNWG,1.463,0,993.9248224
51823571,F,3,2/6/1974,650,C,150,2,HDTOP,2.552,0,52.74754493
89157800,F,3,3/8/1975,665,B,172.3,3,STNWG,3.124,1,524.7746817
84010104,F,4,8/19/1963,690,A,90.5,1,SEDAN,2.552,0,0
37532034,F,4,12/18/1961,746,F,118,1,SEDAN,2.255,0,0
79137580,M,4,3/7/1965,611,B,114.7,1,SEDAN,2.926,0,0
84703560,F,4,10/25/1961,805,F,78,4,STNWG,1.463,0,0
38273259,M,3,5/3/1979,593,D,144.1,1,HBACK,1.617,0,118.8356027
51377429,F,4,5/6/1968,699,E,24,1,SEDAN,2.684,0,267.9884114
44226126,M,3,8/8/1971,,A,87.6,4,UTE,0.913,1,415.5938475
62921604,F,3,6/27/1976,654,C,132,3,HBACK,1.683,0,18.96225638
30646916,M,4,11/23/1963,762,C,148.5,4,SEDAN,1.144,0,0
36238939,F,3,10/10/1979,645,C,102,3,HBACK,0.968,0,0
55808768,M,2,3/27/1980,591,A,86.5,2,HBACK,1.243,0,102.3464156
43487655,F,6,4/29/1936,808,B,118.2,4,SEDAN,1.1,0,63.67032538
54500717,M,,11/30/1967,424,F,136,3,STNWG,2.574,1,1268.906467
16475695,M,3,3/29/1977,622,C,139.5,1,HBACK,1.991,0,210.8562462
35957610,F,3,3/14/1977,667,A,76.8,1,HBACK,2.2,0,237.5479386
64742440,M,4,4/9/1967,658,F,140,4,STNWG,1.485,0,137.2658415
13665693,F,5,5/6/1951,821,E,42,2,STNWG,1.672,0,0
98847891,F,,5/20/1972,794,A,100.7,1,STNWG,4.631,0,0
12434281,F,,8/17/1970,789,C,144,3,SEDAN,1.089,0,20.43236911
82885759,F,6,9/11/1947,847,C,136.5,2,HBACK,1.914,0,336.8861651
60376351,F,,3/17/1998,733,D,37.8,3,SEDAN,3.861,0,0
99714116,F,,9/4/1943,822,A,50.8,1,HBACK,1.848,0,25.57248848
76963636,M,,11/4/1983,,C,145.5,4,STNWG,2.057,0,110.7104291
54975756,M,5,4/7/1952,808,A,83,2,HBACK,1.914,0,54.4358592
53976830,F,,2/21/1978,692,A,90.1,4,UTE,0.242,0,35.86590549
62278533,M,5,12/31/1951,716,C,148.5,3,SEDAN,1.419,0,126.653458
27623419,M,3,10/15/1979,736,C,150,3,HBACK,0.968,0,15.36137513
10236682,M,3,7/20/1977,812,C,139.5,2,STNWG,4.147,0,0
18197240,M,2,8/8/1988,418,C,135,3,SEDAN,1.54,1,2223.294441
60491280,M,3,3/3/1976,779,F,122,3,STNWG,2.629,0,0
18677037,M,,7/8/1937,761,C,133.5,2,SEDAN,2.079,0,170.5372243
10454296,F,2,12/23/1986,,F,156,3,HBACK,1.331,0,321.7915745
38924660,F,2,1/3/1986,555,A,56,2,SEDAN,1.353,0,349.5470086
80115990,F,1,4/2/1997,619,D,103.8,1,SEDAN,3.795,0,268.0735844
38203762,M,6,2/17/1944,822,C,126,2,SEDAN,2.321,0,55.5048867
44763385,F,6,3/21/1942,822,E,16.5,2,HBACK,1.474,0,0
77078238,F,2,3/28/1989,741,C,145.5,1,HBACK,1.639,0,123.6985726
74650281,F,2,6/16/1984,562,C,97.5,1,SEDAN,2.8589,0,59.63341111
26565328,M,2,2/20/1986,683,B,129.5,3,SEDAN,1.067,0,34.39028656
72780839,F,3,4/11/1976,673,B,98.1,4,STNWG,0.935,0,36.72479338
89656990,M,5,8/22/1952,836,C,144,3,SEDAN,1.045,0,0
21271044,M,1,11/7/1995,,C,138,4,SEDAN,1.166,0,892.8883568
89975748,M,2,2/22/1984,598,A,110.4,3,HBACK,1.661,0,962.7753194
77426429,M,6,10/25/1944,666,B,153.2,2,HBACK,1.243,0,510.9722485
69394473,M,5,5/4/1954,821,E,46.5,3,SEDAN,1.496,0,0
14558128,M,5,4/27/1959,445,C,,3,SEDAN,1.562,0,3286.502678
78567536,F,6,6/8/1948,739,C,147,2,SEDAN,1.815,0,0
34990688,F,3,9/13/1970,511,C,111,2,STNWG,4.774,1,1363.946024
59827873,M,3,8/7/1973,,B,88.9,4,STNWG,1.342,0,95.18505688
29488187,M,4,11/24/1969,799,B,101.1,1,HBACK,1.4839,0,0
82588623,M,1,4/5/1992,,A,101.5,4,UTE,1.529,1,413.7065635
53579682,F,,1/12/1971,610,B,,3,STNWG,2.497,0,0
97494980,M,3,8/13/1972,664,C,114,2,STNWG,4.411,1,3399.632039
61231318,F,5,6/4/1951,816,C,115.5,3,SEDAN,1.353,0,0
83697304,F,2,5/3/1989,,A,76.9,2,SEDAN,1.496,0,0
34165152,M,4,3/28/1961,610,A,64.7,3,HBACK,0.924,0,90.08656023
73218248,F,4,2/20/1960,675,D,128.1,3,HBACK,1.012,0,33.70333771
38967290,F,3,10/25/1976,657,E,64.5,2,STNWG,2.728,0,489.767888
62295847,F,4,7/7/1965,748,C,124.5,1,SEDAN,2.321,0,15.0730324
48063203,M,3,10/7/1979,775,E,70.5,1,STNWG,6.4889,0,0
76911000,M,4,12/8/1963,450,C,97.5,1,HBACK,1.4839,0,1274.494935
48117069,F,5,2/11/1950,808,A,34,1,HBACK,2.332,0,0
24728114,M,4,8/3/1969,626,C,148.5,2,HBACK,1.529,0,59.61308856
67514249,F,3,11/13/1970,334,A,79.6,2,SEDAN,1.738,0,3200.021146
84516164,F,,4/6/1963,736,A,73.6,4,SEDAN,0.484,0,0
90673768,M,6,8/31/1930,770,D,112.6,4,SEDAN,1.111,0,82.22102739
36672003,F,5,9/19/1953,751,B,134.5,1,STNWG,3.454,0,552.2518898
51314971,M,5,7/1/1950,567,E,27,3,STNWG,2.112,0,200.5879689
44908664,F,2,3/7/1986,327,B,130.9,3,STNWG,3.916,1,4322.94852
18747508,M,5,4/8/1956,733,A,63.7,4,UTE,0.737,0,0
41799677,F,,3/12/1928,547,D,116.5,4,SEDAN,0.869,0,1290.528655
60701538,F,4,9/22/1967,675,B,122.9,3,SEDAN,1.045,0,0
22561888,F,4,10/30/1964,673,C,145.5,3,COUPE,1.518,0,50.37642176
46204862,M,3,9/4/1977,835,A,74.1,3,STNWG,3.311,0,0
41963114,M,1,6/17/1997,792,B,133.3,4,HBACK,1.1,0,0
63114977,F,3,10/17/1974,786,A,92.5,4,COUPE,1.034,0,0
24218586,M,,2/19/1978,690,A,76.5,3,HBACK,0.847,0,0
81047890,M,2,12/18/1982,655,B,109.9,3,SEDAN,1.419,0,91.43623866
76477627,F,1,11/13/1998,775,B,101.2,2,SEDAN,1.617,0,0
99226495,F,4,2/12/1964,728,C,127.5,3,SEDAN,1.408,0,0
78560167,F,3,2/1/1977,368,B,160,1,HBACK,1.419,0,5981.008121
10444896,F,5,6/29/1950,625,C,148.5,4,PANVN,0.704,0,93.33803015
26756440,F,6,3/14/1941,739,A,79.9,4,HBACK,0.451,0,0
97859852,F,3,12/18/1976,446,C,123,2,SEDAN,1.639,0,4270.431148
35289088,M,1,8/26/1997,704,A,94.5,3,HBACK,1.144,0,0
44508853,F,2,8/24/1983,342,A,124.1,2,HBACK,1.232,0,2030.652077
25156967,F,4,3/17/1963,752,E,,1,HBACK,2.024,0,76.27997356
49369335,M,4,7/19/1963,767,A,76.3,2,STNWG,2.035,0,0
87751272,F,6,7/18/1936,730,C,148.5,3,SEDAN,1.056,0,0
93785065,M,,12/17/1949,821,C,147,4,TRUCK,0.484,0,0
26333193,F,4,10/15/1965,701,B,88.5,3,HBACK,1.1,0,88.03346688
50571522,F,6,11/30/1949,809,A,104,4,SEDAN,0.814,0,41.89368948
59523466,M,1,9/23/1990,421,E,16.5,1,UTE,3.707,0,0
30491528,M,4,9/23/1960,670,F,118,3,STNWG,3.179,0,19.39502693
23654348,M,6,6/23/1944,806,B,143.8,3,SEDAN,1.111,0,38.03487948
80310963,F,3,9/27/1974,517,F,46,3,STNWG,3.179,0,919.7713732
69550244,M,3,2/20/1978,617,C,,3,STNWG,1.342,0,0
38546360,F,3,10/16/1973,638,F,148,4,UTE,1.221,0,72.21752943
81093963,M,2,6/13/1980,587,F,96,4,UTE,1.078,0,1125.704843
39008547,F,3,7/19/1974,732,C,99,3,SEDAN,1.364,0,0
29637200,M,5,8/29/1950,749,C,145.5,3,SEDAN,0.891,0,92.39087788
97514258,M,6,9/28/1949,827,C,121.5,4,STNWG,1.683,0,40.07319009
76467589,F,5,12/11/1957,815,B,118.7,3,HBACK,1.551,0,0
36609934,F,6,8/31/1949,572,C,145.5,2,HBACK,1.397,0,1449.419011
66087852,F,,10/30/1969,498,C,144,4,SEDAN,0.847,1,541.3392522
44831371,F,3,4/5/1972,801,C,114,2,HDTOP,2.53,0,0
78980749,F,2,1/30/1981,407,D,,2,STNWG,4.224,0,1385.310262
16452905,F,2,9/1/1980,688,C,136.5,3,SEDAN,1.045,0,0
54305696,F,4,8/11/1961,694,B,,4,SEDAN,0.429,0,46.21864243
51066918,F,3,11/19/1974,340,B,102.6,4,SEDAN,0.759,0,932.6578679
66145129,M,5,5/6/1953,764,C,132,2,SEDAN,2.2,0,0
85943860,M,3,9/27/1978,658,C,94.5,4,STNWG,1.298,0,0
74782125,F,,6/27/1981,431,B,,3,HBACK,0.858,0,347.7636213
12043132,F,2,7/20/1989,688,A,84.6,4,COUPE,1.089,0,0
94641351,F,4,7/5/1969,678,C,115.5,1,STNWG,3.212,0,0
11972780,M,3,7/8/1972,849,D,100.8,3,TRUCK,2.2,0,48.7380702
88527086,F,5,10/11/1952,743,A,113.6,1,SEDAN,2.618,0,416.5430299
25685857,F,1,7/17/1993,,A,103.3,4,HBACK,0.583,0,328.3384607
45705227,F,3,5/6/1971,829,D,115,3,SEDAN,1.111,0,48.720534
19709008,M,4,8/27/1967,406,F,108,4,STNWG,1.672,1,2526.645318
78772310,F,3,3/24/1975,690,F,92,1,SEDAN,3.19,0,0
20509400,F,,11/26/1974,643,B,111.4,1,HBACK,1.419,0,0
91614082,F,3,2/12/1975,844,C,118.5,3,STNWG,2.079,0,23.97838251
93311150,F,2,9/25/1985,736,C,132,1,HBACK,1.54,0,0
94752848,F,4,1/15/1961,724,A,85.2,3,HBACK,0.913,0,0
75651237,M,2,5/1/1981,613,C,129,3,HBACK,0.913,0,19.44045671
44245064,F,4,6/16/1967,657,C,147,4,HBACK,0.726,0,0
16870360,M,2,1/28/1984,817,D,92.4,4,UTE,1.221,0,0
70739484,M,2,12/17/1981,562,B,129,4,STNWG,2.024,0,225.3496898
72360894,M,,1/30/1950,846,B,,3,HBACK,1.188,0,99.56922263
78723092,F,2,6/16/1987,545,A,82.2,4,SEDAN,0.594,0,0
88088028,F,,11/17/1937,814,D,105.9,4,SEDAN,1.155,0,0
40592861,F,3,1/22/1974,342,A,99.5,2,SEDAN,2.288,0,138.109485
23703511,F,4,5/18/1963,668,E,52.5,4,UTE,0.627,0,0
92299192,M,,7/2/1972,376,D,64.6,4,TRUCK,0.913,0,461.5362546
83172489,F,2,4/13/1988,518,C,85.5,3,HBACK,1.023,0,147.9215414
56715551,F,4,2/1/1965,782,B,116.1,4,HBACK,0.66,0,0
70935262,F,5,12/26/1952,717,B,107.6,2,SEDAN,3.553,0,0
13310063,F,3,2/5/1973,615,C,136.5,1,STNWG,7.744,0,3652.08207
23645082,F,3,9/24/1974,804,B,87.2,2,HBACK,1.694,0,0
89445817,F,3,11/8/1979,701,D,136.5,1,HBACK,2.101,0,0
41754975,F,4,1/30/1965,806,C,144,4,HBACK,0.319,0,0
70351647,F,3,10/30/1977,739,E,79.5,4,STNWG,1.804,0,0
88126604,F,3,5/25/1978,569,B,127.1,3,SEDAN,1.419,0,1741.148652
41008622,F,4,6/25/1966,548,D,104.3,3,HBACK,0.924,0,1287.655235
90778754,F,3,5/17/1971,700,A,74.9,2,SEDAN,1.914,0,0
79199650,F,4,8/21/1962,383,B,112.8,2,SEDAN,1.914,0,2304.270034
59767975,F,2,7/10/1989,308,D,58.9,2,COUPE,2.299,0,4453.439169
86762179,F,3,7/9/1972,605,A,43.3,1,STNWG,5.269,0,163.7958707
24465371,F,1,2/12/1996,522,C,142.5,1,STNWG,3.135,1,604.0078605
62433408,M,6,9/17/1928,609,C,145.5,2,SEDAN,2.453,0,1830.536924
60175762,F,6,10/17/1948,821,C,132,2,SEDAN,2.277,0,13.39447091
58041265,F,4,3/14/1966,606,C,135,3,HBACK,0.858,0,62.28558763
10357889,M,1,1/24/1990,501,F,134,4,STNWG,1.881,1,1181.316029
20226709,M,3,5/17/1974,746,C,150,4,SEDAN,0.968,0,0
58441092,F,2,5/1/1989,673,A,76.7,2,HBACK,1.155,0,0
40675308,M,4,2/5/1965,323,C,144,2,HBACK,1.309,0,4753.545668
30914826,F,4,6/19/1967,692,C,141,4,STNWG,1.661,0,0
27775380,M,3,7/16/1976,757,A,74.1,1,HBACK,1.947,0,0
38584335,M,3,12/1/1977,591,F,112,4,PANVN,1.034,0,172.809716
63027643,F,5,6/25/1955,817,A,105.6,2,STNWG,2.574,0,12.64679103
29254772,M,5,10/13/1956,792,D,28.7,2,TRUCK,2.739,0,0
88915647,M,2,10/4/1987,624,E,66,2,STNWG,4.554,0,391.9986496
22311741,M,4,2/15/1965,625,B,137.3,3,HBACK,1.012,0,48.99277851
96790918,F,,11/3/1986,545,B,121.3,1,SEDAN,2.838,0,88.51639053
59670609,F,4,10/9/1964,776,B,128.1,4,HBACK,0.506,0,43.40443395
40414040,M,3,1/13/1972,774,B,113.4,2,STNWG,2.618,0,51.36234048
78211205,F,4,3/12/1963,670,A,76.3,2,SEDAN,1.606,0,0
48079342,F,1,11/28/1994,702,F,138,3,UTE,2.057,0,27.88081994
19835289,M,5,8/31/1956,834,A,104.9,3,SEDAN,1.243,0,16.16435115
82005648,M,6,2/23/1935,820,E,,2,SEDAN,2.002,0,28.2292841
50521730,M,3,11/11/1976,786,B,114.8,3,PANVN,1.584,0,0
35284927,F,1,10/18/1994,377,B,111.1,3,SEDAN,0.924,0,2316.37928
80614445,F,3,4/26/1977,,A,,4,STNWG,2.761,0,0
40995870,M,6,11/21/1949,837,A,107.3,4,UTE,1.32,0,49.5238877
33525535,F,5,1/30/1955,734,C,112.5,2,STNWG,2.398,0,22.94451548
28840212,M,1,10/30/1995,427,B,124.8,2,HBACK,1.639,0,6500.339088
64647357,F,6,3/4/1928,317,B,128.8,4,HBACK,0.495,0,909.0572576
26555735,M,5,7/29/1950,720,C,150,3,SEDAN,1.749,0,123.2351015
64044510,M,1,11/28/1996,,B,129,4,STNWG,1.738,0,847.27968
86788628,F,4,1/15/1965,831,F,122,4,UTE,2.244,0,22.13666926
58892381,F,6,10/29/1940,780,C,150,4,HDTOP,2.101,0,0
72024841,M,5,12/18/1952,740,C,79.5,4,SEDAN,0.814,0,0
52482196,F,3,3/13/1970,662,D,144.5,2,SEDAN,1.881,0,1647.39626
71587239,M,3,8/19/1971,580,F,120,3,HBACK,2.563,0,297.8381635
61721456,F,2,11/30/1982,612,E,30,2,UTE,3.421,0,70.08319079
70419389,M,3,5/16/1978,608,E,33,1,SEDAN,2.365,0,0
33707780,F,2,4/7/1983,514,C,135,2,TRUCK,3.817,0,1288.043123
42113389,M,5,9/25/1952,842,C,129,2,SEDAN,2.563,0,0
74984367,M,3,11/1/1972,505,C,144,2,SEDAN,2.123,0,847.5338764
30882461,F,5,4/4/1959,760,C,,4,HBACK,0.715,0,0
74192483,F,3,12/7/1970,654,B,107.2,2,STNWG,4.675,0,0
96904165,M,3,4/8/1977,634,C,129,2,HBACK,3.41,0,0
14324440,F,4,3/27/1965,686,A,94.3,4,STNWG,1.573,0,0
90354813,M,4,2/21/1966,666,D,49.6,4,SEDAN,1.276,0,0
27643334,F,4,1/22/1967,637,C,147,3,SEDAN,1.265,0,130.3373658
79091079,F,6,9/24/1940,802,E,19.5,4,SEDAN,1.001,0,0
30705397,F,,2/28/1940,829,C,100.5,2,SEDAN,1.837,0,0
99448509,F,2,12/7/1980,695,F,136,2,STNWG,4.708,0,0
86865070,M,4,4/4/1965,598,C,133.5,3,TRUCK,0.891,0,154.4618742
66975365,F,5,7/11/1956,805,C,147,3,HBACK,1.001,0,51.44680575
86039465,M,4,9/11/1965,615,A,68.3,1,UTE,3.52,0,30.57686339
